,word,language,documents
164,fornamst,da,Thott04-0553_125v.org Holm-A-0042_095v.org AM12-0420_026r.org
165,fornæ,da,GKS04-1613_161r.org
166,forreddher,da,NRA-0085-b_001v.org
167,forræ,da,Holm-A-0042_095v.org
168,forrædere,da,AM04-0789_001r.org
169,forskiæl,da,AM08-0075_022v-4.org
170,forskreffne,da,Holm-A-0042_052v.org AM04-0789_001r.org Holm-A-0042_051v.org GKS04-1614_001r.org
171,forskreuen,da,AM08-0072_127r.org
172,forskyldilsæ,da,Holm-A-0042_055v.org
173,forsmade,gml,AM08-0073_013r.org
174,forsmath,da,Lund-0035_023v.org
175,forsmædælssæ,da,NKS08-0045_120v.org
176,forsmælige,da,AM04-0789_001r.org
177,forsomælssæ,da,NKS08-0045_120v.org
178,forsten,gml,AM08-0073_013r.org
179,forswan,da,AM08-0079Ieta_001r.org
180,forswar,da,AM12-0421_030r.org
181,forswndhen,da,AM12-0421_030r.org
182,forsømælssæ,da,NKS08-0045_120v.org
183,fortabess,da,AM04-0782_216v.org
184,fortal,da,AM04-0782_216v.org
185,forthi,da,GKS04-1615_019r.org AM08-0075_063r.org
186,forthy,da,GKS04-1613_161r.org AM08-0075_063r.org Lund-0035_023v.org
187,forthøcte,da,Thott04-0553_125v.org
188,forty,da,Lund-0035_023v.org
189,forvares,da,Holm-A-0042_052v.org
190,forwares,da,Thott04-0553_021r-2.org
191,forwdhen,da,AM04-0784_092r.org
192,forword,da,AM08-0072_126r.org
193,forwærw,da,AM08-0072_127r.org
194,forælders,da,AM08-0076_113r.org
195,forældærnæ,da,NKS08-0045_120v.org
196,fowet,da,AM08-0075_063r.org
197,fra,da,GKS04-1615_019r.org Holm-A-0042_055v.org Holm-A-0042_053r.org Thott04-0553_020v.org AM08-0075_022v-4.org Holm-A-0042_051v.org Lund-0035_064v.org Lund-0035_038v.org AM12-0421_030r.org AM08-0075_009r.org Lund-0035_023v.org
198,fraa,da,AM08-0073_098r.org Holm-A-0042_053r.org AM04-0789_001r.org AM04-0782_001r.org AM08-0075_022v-4.org Holm-A-0042_051v.org Thott04-0553_021v.org Lund-0035_064v.org AM08-0075_009r.org AM04-0784_080r.org Lund-0035_023v.org
199,fradh,da,AM08-0079Ieta_001r.org
200,fram,da,AM04-0789_001r.org
201,fran,da,AM04-0782_216v.org AM04-0789_001r.org AM08-0079Ieta_001r.org NKS08-0045_120v.org AM04-0789_002v.org Thott04-0553_125v.org
202,franciscus,gml,AM08-0073_109r.org AM08-0073_013r.org
203,franckæ,da,NKS08-0045_120v.org
204,fratrem,gml,GKS08-3487_009v.org
205,frech,da,Holm-A-0042_095v.org
206,fred,da,AM12-0420_026r.org
207,frede,gml,Koln-W52_167r.org GKS08-3423_109v.org
208,fredh,da,AM08-0072_128r.org AM08-0072_128v.org Lund-0035_064v.org Holm-A-0042_095v.org
209,fredsomælig,da,NKS08-0045_120v.org
210,frelsere,da,AM12-0421_072r.org
211,frelses,da,AM08-0072_127r.org
212,frelss,da,AM12-0421_030r.org
213,frelsse,da,AM04-0782_001r.org
214,frelsth,da,AM12-0421_030r.org
215,frelsæ,da,AM04-0784_080r.org
216,fremædæ,da,NKS08-0045_120v.org
217,frestelsæ,da,Thott04-0553_021v.org
218,frestes,da,Holm-A-0042_052v.org
219,frestæs,da,Thott04-0553_021r-2.org
220,freude,gml,Koln-W52_167r.org
221,fridh,da,Thott04-0553_021r.org NKS08-0045_120v.org Thott04-0553_125v.org
222,frigd,da,Thott04-0553_125v.org
223,frigder,da,Thott04-0553_125v.org
224,frigdh,da,Thott04-0553_125v.org
225,friyckt,da,AM04-0784_080r.org
226,froilichen,gml,Koln-W52_167r.org
227,froude,gml,Koln-W52_167r.org Beinecke-0218_127r.org
228,frouden,gml,Beinecke-0218_127r.org
229,frouwe,gml,Beinecke-0218_157r.org
230,frowen,gml,Beinecke-0218_127r.org
231,frowett,gml,Beinecke-0218_127r.org
232,frucht,da,Thott04-0553_125v.org
233,frucht,gml,Koln-W52_167r.org AM08-0073_109r.org Guelf-1155Helmst_308v.org Beinecke-0218_127r.org GKS08-3423_111r2.org
234,fruchtbare,gml,GKS08-3423_211r.org
235,fruchten,gml,GKS08-3423_211r.org GKS08-3423_109v.org
236,fruct,da,Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
237,fructsomeler,da,AM04-0789_001r.org
238,frue,da,AM12-0420_026r.org
239,frunde,gml,GKS08-3423_211r.org GKS08-3423_103r.org
240,frunden,gml,Gott-Theol242f_103r.org
241,fruntlyken,gml,GKS08-3423_211r.org
242,fruwen,gml,Gott-Theol242f_103r.org
243,fruæ,da,Lund-0035_064v.org
244,frw,da,AM08-0072_128r.org AM08-0072_128v.org AM08-0072_127r.org
245,frwa,da,AM08-0072_128r.org
246,frwe,da,AM08-0072_129v.org
247,frwæ,da,AM08-0072_128v.org
248,fryckt,da,AM04-0784_080r.org
249,frycth,da,AM04-0782_001r.org
250,fryd,da,AM12-0420_026r.org
251,frydet,da,Lund-0035_023v.org
252,frydh,da,Holm-A-0042_095v.org
253,frygd,da,Thott04-0553_125v.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
254,frygde,da,Thott04-0553_125v.org
255,frygder,da,Thott04-0553_125v.org AM12-0420_026r.org
256,frygdh,da,Thott04-0553_125v.org Lund-0035_064v.org Holm-A-0042_095v.org
257,frygdær,da,Lund-0035_064v.org Holm-A-0042_095v.org
258,frygh,da,Lund-0035_064v.org
259,fryghdh,da,Lund-0035_064v.org
260,fryktæ,da,GKS04-1613_161r.org
261,fryt,da,NKS08-0045_120v.org
262,fryyrst,da,AM12-0420_026r.org
263,fræls,da,Thott04-0553_020v.org
264,frælser,da,AM04-0789_001r.org
265,frælses,da,Holm-A-0042_053r.org AM04-0789_001r.org Lund-0035_038v.org
266,frælsse,da,AM04-0789_001r.org
267,frælst,da,NKS08-0045_120v.org
268,frælste,da,AM04-0789_001r.org Holm-A-0042_095v.org
269,frælsæ,da,Holm-A-0042_055v.org
270,frælsæræ,da,GKS04-1613_161r.org
271,frænder,da,AM04-0789_001r.org Thott04-0553_125v.org
272,fræst,da,NKS08-0045_120v.org
273,fræstilsæ,da,Holm-A-0042_055v.org
274,fsom,da,AM08-0072_128v.org
275,ful,da,AM12-0420_026r.org
276,fuldh,da,Lund-0035_064v.org Holm-A-0042_095v.org
277,fuldkom,da,Lund-0035_064v.org
278,fulgde,da,AM08-0079Ieta_001r.org
279,fulget,gml,GKS08-3423_111r2.org
280,fulkom,da,Thott04-0553_125v.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
281,fulkomelig,da,AM04-0789_002v.org
282,fulkomme,da,AM04-0789_001r.org Thott04-0553_125v.org Lund-0035_064v.org
283,fulkommelig,da,Holm-A-0042_055v.org
284,fulkommeligh,da,Holm-A-0042_055v.org
285,fulkommelsse,da,AM04-0789_001r.org
286,fulkommen,da,Thott04-0553_125v.org
287,fulkommer,da,Thott04-0553_125v.org Lund-0035_064v.org Holm-A-0042_095v.org AM12-0420_026r.org
288,fulkommes,da,Holm-A-0042_055v.org
289,fulkommær,da,Lund-0035_064v.org
290,full,da,Thott04-0553_125v.org
291,fulle,da,AM04-0789_002v.org
292,fullenbracht,gml,Beinecke-0218_127r.org
293,fulnen,gml,AM08-0073_054v.org
294,fulstor,da,AM12-0420_026r.org
295,funde,other,AM08-0070_254r.org
296,fundest,gml,Beinecke-0218_127r.org
297,furore,da,AM08-0076_113r.org
298,furore,gml,AM08-0073_013r.org
299,fursten,gml,UUB-C496_002r.org
300,furyge,gml,GKS08-3423_111r2.org
301,furyger,gml,GKS08-3423_111r2.org
302,fvl,da,AM04-0784_080r.org
303,fwl,da,AM08-0072_128r.org AM08-0072_128v.org
304,fwld,da,AM04-0784_092r.org
305,fwldelig,da,AM04-0782_216v.org
306,fwldh,da,AM04-0782_001r.org
307,fwlgher,da,AM12-0421_022r.org
308,fwlhed,da,AM08-0072_127r.org
