,word,language,documents
124,gehat,gml,Beschauwing_009.org AM12-0417_073v.org
125,gehebracht,gml,GKS08-3487_001r.org
126,geheiten,other,Guelf08-6114Aug_181r.org
127,geheiten,gml,Beinecke-0218_127r.org
128,geheten,gml,AM12-0417_001r.org UUB-C496_095r.org
129,geheyten,gml,Gott-Theol242f_103r.org
130,gehilget,gml,Beschauwing_009.org
131,gehilliget,gml,AM12-0417_063r.org
132,gehillighet,gml,Gott-Theol242f_103r.org
133,gehoghet,gml,AM08-0073_067r.org
134,geholden,gml,GKS08-3487_001r.org
135,gehordest,gml,AM08-0070_064r.org
136,gehoret,gml,AM12-0417_073v.org
137,gehulpen,gml,AM08-0073_099r.org AM12-0417_063r.org
138,geiselen,gml,AM12-0417_073v.org
139,geist,gml,AM12-0417_001r.org AM08-0073_237v.org AM08-0073_109r.org AM12-0417_050r.org NKS08-0045_174r.org Guelf-1025Novi_230r.org AM12-0417_073v.org Beinecke-0218_127r.org AM08-0073_013r.org UUB-C496_095r.org AM08-0073_054v.org AM08-0073_074v.org UBB-C496_019v.org
140,geiste,gml,AM12-0417_001r.org Gott-Theol242f_103r.org AM08-0073_099r.org AM08-0073_109r.org Beschauwing_009.org AM08-0070_003r.org UUB-C496_002r.org Guelf-1025Novi_230r.org AM12-0417_073v.org Beinecke-0218_127r.org UUB-C496_095r.org AM08-0073_054v.org
141,geiste,other,Guelf08-6114Aug_181r.org
142,geistes,gml,AM12-0417_001r.org AM08-0073_099r.org Koln-W52_167r.org Beinecke-0218_127r.org UUB-C496_095r.org AM08-0073_054v.org AM12-0417_063r.org
143,geistes,other,Guelf08-6114Aug_181r.org
144,geistlicheit,gml,UUB-C496_002r.org
145,geistlike,gml,AM12-0417_001r.org UUB-C496_002r.org
146,geisvte,gml,AM08-0073_109r.org
147,geit,gml,AM12-0417_063r.org
148,gekeret,gml,UUB-C496_091v.org AM12-0417_073v.org AM08-0073_013r.org
149,gekomen,gml,AM12-0417_001r.org AM12-0417_073v.org AM08-0073_013r.org AM04-0789_005r.org
150,gekronet,gml,UBB-C496_019v.org
151,gekrummet,gml,AM12-0417_073v.org
152,gelaset,gml,AM08-0073_074v.org
153,gelauet,gml,AM12-0417_063r.org
154,geleuet,gml,UUB-C496_091v.org
155,gelick,gml,AM12-0417_073v.org
156,gelicke,gml,AM12-0417_063r.org
157,gelike,gml,UUB-C496_091v.org
158,geliken,gml,Beinecke-0218_127r.org
159,gelikerwis,gml,AM12-0417_001r.org
160,gelikwurden,gml,AM12-0417_073v.org
161,geloebet,gml,Koln-W52_167r.org
162,geloset,other,Guelf08-6114Aug_181r.org
163,geloset,gml,AM12-0417_001r.org AM08-0073_071r.org Guelf-1155Helmst_308v.org AM08-0073_088v.org GKS08-3487_104v.org
164,gelouedes,gml,AM08-0073_093r.org
165,gelouen,other,Guelf08-6114Aug_181r.org
166,gelouen,gml,AM12-0417_001r.org Guelf-1025Novi_230r.org Beinecke-0218_127r.org UUB-C496_095r.org AM12-0417_063r.org
167,gelouet,other,Guelf08-6114Aug_181r.org
168,gelouet,gml,AM12-0417_001r.org AM08-0073_071r.org Guelf-1155Helmst_308v.org AM08-0073_044r.org AM08-0073_054v.org AM04-0789_005r.org AM12-0417_063r.org
169,gelouete,gml,AM08-0073_013r.org
170,gelouigen,gml,AM12-0417_001r.org
171,gelouingen,gml,AM12-0417_001r.org
172,geluudiget,gml,AM12-0417_073v.org
173,gemaket,gml,AM08-0073_109r.org Beinecke-0218_127r.org AM08-0073_044r.org UUB-C496_095r.org AM08-0073_054v.org
174,gemaket,other,Guelf08-6114Aug_181r.org
175,gemartert,gml,Beinecke-0218_157r.org
176,gemeyne,gml,AM12-0417_063r.org
177,gemeynen,gml,AM08-0073_099r.org
178,gemothes,gml,AM08-0073_013r.org
179,gemynnet,gml,AM08-0073_044r.org
180,gen,da,NKS08-0045_120v.org
181,gen,gml,AM08-0073_082v.org AM08-0073_088v.org AM08-0073_044r.org AM08-0073_054v.org
182,genade,other,Guelf08-6114Aug_181r.org
183,genade,gml,Koln-W52_167r.org
184,genaden,gml,Gott-Theol242f_103r.org
185,genaden,other,Guelf08-6114Aug_181r.org
186,gencium,gml,GKS08-3423_111r2.org
187,gene,gml,AM08-0073_093r.org
188,genegelt,gml,UBB-C496_019v.org
189,geneme,gml,AM08-0073_099r.org
190,genen,gml,AM08-0073_067r.org AM08-0073_044r.org AM08-0073_013r.org
191,generaciones,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
192,genesen,gml,GKS08-3487_104v.org
193,geneten,gml,AM12-0417_050r.org
194,geniste,gml,AM08-0073_099r.org
195,gennen,gml,AM12-0417_001r.org GKS08-3423_020r.org UUB-C496_095r.org
196,genomen,gml,Beinecke-0218_127r.org
197,genomet,gml,NKS08-0045_194r.org AM08-0073_054v.org
198,genslyken,gml,GKS08-3423_211r.org
199,geopenbaret,gml,AM08-0073_013r.org
200,georgen,gml,AM08-0073_013r.org
201,geotmodiget,gml,AM08-0073_013r.org
202,gepiniget,gml,AM12-0417_073v.org
203,geplantet,gml,AM12-0417_001r.org
204,geprowert,gml,AM08-0070_064r.org
205,gepyneget,gml,AM08-0073_013r.org
206,ger,da,AM08-0073_098r.org
207,gere,gml,GKS08-3487_001r.org
208,gerechticheit,gml,AM08-0073_013r.org
209,gerenigheit,gml,AM08-0073_109r.org
210,gereon,gml,AM08-0073_013r.org
211,gereyneget,gml,AM08-0073_013r.org
212,gereynighet,gml,AM12-0417_073v.org
213,gerichte,gml,AM08-0073_099r.org AM12-0417_073v.org AM08-0073_013r.org AM12-0417_063r.org
214,gerichtes,gml,AM12-0417_050r.org AM08-0073_013r.org
215,gerichtet,gml,AM12-0417_001r.org AM12-0417_073v.org AM08-0073_013r.org
216,german,gml,Guelf-1025Novi_230r.org
217,gerne,gml,GKS08-3487_001r.org UBB-C496_019v.org
218,gerninghe,da,AM08-0072_127r.org
219,gerningær,da,Holm-A-0042_054r.org NKS08-0045_120v.org
220,gernynger,da,AM04-0782_001r.org AM04-0784_080r.org
221,gertrud,gml,AM08-0073_013r.org
222,gesaget,gml,UUB-C496_091v.org
223,gesant,gml,AM08-0073_099r.org
224,gescapen,gml,AM12-0417_001r.org AM12-0417_073v.org
225,geschach,gml,AM04-0789_005r.org
226,geschapen,gml,AM08-0073_109r.org AM08-0073_093r.org AM08-0073_044r.org AM08-0073_013r.org
