,word,language,documents
178,begheringhe,gml,AM08-0073_109r.org Hamburg-CodConv-6_002r.org AM08-0070_001r.org AM12-0417_073v.org AM12-0417_063r.org
179,begherlik,gml,AM08-0073_044r.org
180,begherlycke,gml,GKS08-3487_001r.org
181,begherynge,gml,Guelf-1155Helmst_308v.org
182,begherynghe,gml,AM12-0417_001r.org
183,beghynnet,gml,AM12-0417_001r.org
184,begiering,da,Lund-0035_064v.org Holm-A-0042_095v.org
185,begieringh,da,Lund-0035_064v.org Holm-A-0042_095v.org
186,begierinngh,da,Holm-A-0042_095v.org
187,begierædæ,da,GKS04-1613_161r.org
188,begiftende,gml,AM08-0073_099r.org AM12-0417_063r.org
189,begindelsæ,da,AM04-0784_080r.org
190,begindes,da,GKS04-1615_009r.org
191,beginnet,gml,AM12-0417_050r.org AM12-0417_073v.org AM12-0417_063r.org
192,begoten,gml,AM08-0073_099r.org AM12-0417_063r.org
193,begracht,gml,AM12-0417_001r.org
194,begrauen,gml,AM08-0073_109r.org AM08-0073_136v.org GKS08-3487_001r.org
195,begrepen,gml,AM08-0073_109r.org
196,begribe,da,AM04-0782_216v.org AM04-0784_300r.org Kalmar-0033_139v.org
197,begripen,gml,AM08-0070_003r.org AM08-0073_044r.org Arndes1487_265r.org
198,begripliken,gml,AM08-0073_055r.org
199,begyndilsæ,da,GKS04-1613_161r.org
200,begynne,gml,AM08-0073_044r.org
201,begynnelsse,da,AM04-0782_001r.org
202,begynnen,gml,Gott-Theol242f_103r.org Beschauwing_009.org AM08-0073_013r.org
203,begynnet,gml,GKS08-3423_202v.org GKS08-3423_111r2.org
204,begynnet,other,Guelf08-6114Aug_181r.org
205,begynnæ,da,AM04-0782_001r.org AM04-0784_080r.org
206,begyntæ,da,AM08-0079Ieta_001r.org
207,begæringh,da,Thott04-0553_125v.org
208,begæræd,da,NKS08-0045_120v.org
209,behaffwet,da,AM04-0782_001r.org AM04-0784_080r.org
210,behagede,gml,AM08-0070_003r.org
211,behageden,gml,AM12-0417_073v.org AM08-0073_013r.org
212,behagen,gml,AM08-0073_094r.org AM08-0073_109r.org
213,behaget,gml,AM08-0073_099r.org Beschauwing_009.org AM12-0417_063r.org
214,behaghen,gml,GKS08-3423_211r.org AM08-0073_109r.org
215,behaghet,gml,AM08-0070_003r.org
216,behaluen,gml,AM08-0073_074v.org
217,behandelst,gml,AM08-0073_013r.org
218,behawet,da,AM04-0782_216v.org
219,behegelig,gml,AM04-0782_091r.org
220,behegelik,gml,AM08-0073_044r.org
221,beheghelich,gml,AM08-0073_099r.org AM08-0073_054v.org
222,beheghelik,gml,Speghel_R1r.org
223,behode,gml,AM08-0073_109r.org GKS08-3487_104v.org
224,behofnisse,gml,AM08-0073_067r.org
225,beholden,gml,AM08-0073_044r.org GKS08-3487_104v.org
226,beholdest,gml,AM12-0417_073v.org AM08-0073_080r.org
227,beholle,da,AM04-0782_001r.org AM04-0784_080r.org
228,beholpen,gml,AM08-0073_109r.org
229,behorde,gml,GKS08-3487_001r.org
230,behoue,gml,NKS08-0045_187r.org
231,behouycheit,gml,Gott-Theol242f_103r.org
232,behude,gml,AM12-0417_073v.org AM08-0073_013r.org
233,behudet,gml,AM08-0070_064r.org
234,beide,gml,AM08-0073_013r.org AM12-0417_063r.org
235,beider,gml,AM12-0417_001r.org AM12-0417_063r.org
236,bekachet,gml,GKS08-3487_001r.org
237,bekanden,gml,Gott-Theol242f_103r.org AM08-0070_003r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org Guelf-1025Novi_230r.org AM08-0073_044r.org UUB-C496_095r.org GKS08-3487_001r.org
238,bekanden,other,Guelf08-6114Aug_181r.org
239,bekandest,other,Guelf08-6114Aug_181r.org
240,bekandest,gml,GKS08-3423_211r.org
241,bekandestu,gml,Gott-Theol242f_103r.org Guelf-1155Helmst_308v.org Hamburg-CodConv-6_002r.org Guelf-1025Novi_230r.org Beinecke-0218_127r.org UUB-C496_095r.org
242,bekant,gml,AM12-0417_001r.org AM08-0073_109r.org NKS08-0045_174r.org GKS08-3487_001r.org
243,bekantenisse,gml,UUB-C496_091v.org
244,bekantestu,gml,Koln-W52_167r.org
245,bekantnisse,gml,AM08-0073_109r.org AM08-0073_013r.org
246,beke,gml,AM08-0073_077r.org AM08-0073_082v.org AM08-0073_074v.org
247,beken,gml,AM08-0073_054v.org
248,bekender,da,AM04-0782_001r.org AM04-0784_080r.org
249,bekenne,gml,AM08-0073_109r.org Beschauwing_009.org GKS08-3423_001r.org AM12-0417_073v.org UUB-C496_001r.org GKS08-3487_001r.org
250,bekennen,gml,AM12-0417_001r.org AM08-0073_044r.org AM08-0073_055r.org AM08-0073_054v.org
251,bekennende,gml,AM08-0073_109r.org
252,bekennest,gml,UUB-C496_002r.org
