,word,language,documents
166,redsone,gml,AM08-0073_013r.org
167,redsta,gml,AM12-0417_073v.org
168,redsunder,gml,AM08-0070_003r.org
169,redsyn,gml,GKS08-3423_111r2.org
170,redsyner,gml,AM08-0073_099r.org
171,reduader,gml,AM08-0073_109r.org AM08-0073_013r.org
172,reduan,gml,AM08-0070_064r.org AM08-0070_003r.org AM12-0417_073v.org AM08-0073_013r.org AM12-0417_063r.org
173,reduele,gml,AM12-0417_073v.org
174,reduertich,gml,AM08-0073_044r.org
175,redumme,gml,AM08-0070_003r.org AM08-0073_013r.org
176,redunde,gml,AM08-0070_064r.org AM12-0417_001r.org AM12-0417_050r.org GKS08-3423_109v.org AM12-0417_073v.org AM08-0073_044r.org
177,redunvruchtbar,gml,AM12-0417_063r.org
178,reduormyddelst,gml,AM12-0417_063r.org
179,reduwlbring,gml,AM08-0070_064r.org
180,reduwnderlich,gml,AM08-0070_064r.org
181,redvan,gml,AM08-0073_013r.org
182,redvmme,gml,AM08-0073_013r.org
183,redwente,gml,AM12-0417_001r.org AM08-0070_003r.org GKS08-3423_109v.org AM12-0417_073v.org AM08-0073_044r.org AM08-0073_013r.org
184,redwerp,gml,AM12-0417_073v.org
185,redwes,gml,AM08-0073_013r.org
186,redwi,gml,AM08-0073_109r.org
187,redwy,gml,AM08-0073_109r.org
188,redwyket,gml,AM12-0417_073v.org
189,redxristeleyson,gml,AM08-0073_013r.org
190,reen,da,NKS08-0045_120v.org
191,reep,gml,AM08-0073_071r.org AM08-0073_080r.org
192,reff,da,AM12-0421_030r.org
193,refoue,other,Holm-A-0042_032r.org Kalmar-0033_037v.org
194,regele,gml,AM08-0070_001r.org
195,regen,gml,AM08-0073_071r.org AM08-0073_054v.org
196,regere,gml,AM08-0073_055r.org
197,regeringhe,gml,AM08-0073_109r.org
198,regina,gml,AM08-0073_094r.org
199,regina,da,AM08-0072_126r.org AM08-0070_247r.org
200,regiren,gml,AM08-0073_013r.org
201,regnerede,gml,AM08-0073_054v.org
202,regnerer,da,Thott04-0553_015v.org
203,regnerest,gml,AM08-0073_109r.org UUB-C496_002r.org AM08-0073_055r.org
204,regnerest,other,AM08-0070_254r.org
