,word,language,documents
390,vngheschapen,gml,AM08-0070_003r.org
391,vngheschapene,gml,AM08-0070_003r.org
392,vngheschapenen,gml,AM08-0070_003r.org
393,vngheserigheit,gml,AM08-0073_109r.org
394,vnghetwidet,gml,Hamburg-CodConv-6_002r.org
395,vngnedyghen,gml,GKS08-3423_211r.org
396,vnitthelige,da,AM08-0075_063r.org
397,vniuersi,other,AM08-0070_254r.org
398,vnkuscheit,gml,AM08-0073_013r.org
399,vnkuscheyt,gml,GKS08-3487_001r.org
400,vnkuschscher,gml,GKS08-3487_001r.org
401,vnlet,gml,AM12-0417_073v.org
402,vnloweliche,gml,AM08-0073_013r.org
403,vnlyken,gml,Speghel_R1r.org AM04-0782_091r.org
404,vnmechtigen,gml,AM08-0073_109r.org
405,vnmode,gml,AM12-0417_073v.org AM08-0073_013r.org
406,vnmodes,gml,AM12-0417_073v.org AM08-0073_013r.org
407,vnmogelik,gml,AM08-0070_003r.org
408,vnmoghelik,gml,AM08-0070_003r.org
409,vnmylden,gml,GKS08-3423_211r.org
410,vnmynschlyken,gml,GKS08-3423_211r.org
411,vnnd,gml,Beinecke-0218_127r.org AM08-0073_136v.org
412,vnnde,gml,Beschauwing_009.org
